sentence,entity_name,entity_type,date,year,month,day,decade,is_test
"Marianne épouse de M . Louis - Alexandre Rochat , en leurs qualités d ' héritiers de M . Lily Rochat , et de garants de l ' Etat , vous êtes réassignés a comparaître devant le Tribunal que je préside , à la maison de commune du Sentier , le lundi vingt - unième janvier courant , à dix heures du matin , aux fins de reprendre les opérations de la cause au point où elles sont restées au moment du sursis convenu",Marianne épouse de M . Louis - Alexandre Rochat,pers,1828-01-04,1828,1,4,1820,False
"Marianne épouse de M . Louis - Alexandre Rochat , en leurs qualités d ' héritiers de M . Lily Rochat , et de garants de l ' Etat , vous êtes réassignés a comparaître devant le Tribunal que je préside , à la maison de commune du Sentier , le lundi vingt - unième janvier courant , à dix heures du matin , aux fins de reprendre les opérations de la cause au point où elles sont restées au moment du sursis convenu",M . Lily Rochat,pers,1828-01-04,1828,1,4,1820,False
"officielle , attendu que vous n ' avez pas de domicile connu dans ce canton , et , de - plus , pour être signifié pour avis , par un double à M . Louis - Abram Meylan , au Brassus , comme ayaut été fondé de pouvoirs de Constant Rochat , le 3 janvier 1828 Reymond , vice - président",M . Louis - Abram Meylan,pers,1828-01-04,1828,1,4,1820,False
"officielle , attendu que vous n ' avez pas de domicile connu dans ce canton , et , de - plus , pour être signifié pour avis , par un double à M . Louis - Abram Meylan , au Brassus , comme ayaut été fondé de pouvoirs de Constant Rochat , le 3 janvier 1828 Reymond , vice - président",Constant Rochat,pers,1828-01-04,1828,1,4,1820,False
"officielle , attendu que vous n ' avez pas de domicile connu dans ce canton , et , de - plus , pour être signifié pour avis , par un double à M . Louis - Abram Meylan , au Brassus , comme ayaut été fondé de pouvoirs de Constant Rochat , le 3 janvier 1828 Reymond , vice - président","Reymond , vice - président",pers,1828-01-04,1828,1,4,1820,False
"Bonard , greffier","Bonard , greffier",pers,1828-01-04,1828,1,4,1820,False
"- la veuve du chevalier de Rossi / originaire italienne , ' ci - devant domiciliée à Genève et Lausanne , salut",chevalier de Rossi,pers,1828-01-04,1828,1,4,1820,False
Vous avez quitté la Suisse sans payer à M . A . Durand,M . A . Durand,pers,1828-01-04,1828,1,4,1820,False
"négociant a Genève , sans lui acquitter les cinrj mille sept cent cinq francs sept sols de France - , que vous lui devez pour les marchandises que vous avez fait acheter et prendre dans ses magasins",négociant a Genève,pers,1828-01-04,1828,1,4,1820,False
"DIÈTE FÉDÉRALE , Nous avons annoncé , , dans notre dernier N ° , que la diète , dans sa séance du 29 juillet , avait nommé M . Tavel , de Payerne , au consulat de Rio - Janeiro , vacant par la démission de M . Terrisse , de Genève",M . Tavel,pers,1828-08-08,1828,8,8,1820,False
"DIÈTE FÉDÉRALE , Nous avons annoncé , , dans notre dernier N ° , que la diète , dans sa séance du 29 juillet , avait nommé M . Tavel , de Payerne , au consulat de Rio - Janeiro , vacant par la démission de M . Terrisse , de Genève",M . Terrisse,pers,1828-08-08,1828,8,8,1820,False
"Nous ' devons ajouter que le consulat de Fernambouc , nouvellement créé , a été confié à M . Ricou , de Lausanne , et celui de Moscou , également nouveau , à M . Lucas Burckard , de Bâle",M . Ricou,pers,1828-08-08,1828,8,8,1820,False
"Nous ' devons ajouter que le consulat de Fernambouc , nouvellement créé , a été confié à M . Ricou , de Lausanne , et celui de Moscou , également nouveau , à M . Lucas Burckard , de Bâle",M . Lucas Burckard,pers,1828-08-08,1828,8,8,1820,False
M . le colonel de Pourtalès n ' a pas accepté sa réélection,M . le colonel de Pourtalès,pers,1828-08-08,1828,8,8,1820,False
"M . le général Finsler est unanimement réélu pour trois ans , et le choix des colonels fédéraux , membres de la commission , pour une année , est tombé sur A 1 M . Herzog , d ' Argovie , et Fùssly , de Zurich",M . le général Finsler,pers,1828-08-08,1828,8,8,1820,False
"M . le général Finsler est unanimement réélu pour trois ans , et le choix des colonels fédéraux , membres de la commission , pour une année , est tombé sur A 1 M . Herzog , d ' Argovie , et Fùssly , de Zurich",A 1 M . Herzog,pers,1828-08-08,1828,8,8,1820,False
"M . le général Finsler est unanimement réélu pour trois ans , et le choix des colonels fédéraux , membres de la commission , pour une année , est tombé sur A 1 M . Herzog , d ' Argovie , et Fùssly , de Zurich",Fùssly,pers,1828-08-08,1828,8,8,1820,False
M . Zetter est confirmé dans la place de secrétaire,M . Zetter,pers,1828-08-08,1828,8,8,1820,False
"MIEVILLE , Rédacteur","MIEVILLE , Rédacteur",pers,1828-08-08,1828,8,8,1820,False
"( £ > Le Département de Justice et Police du canton de Vaud , donne avis que , par jugement du 11 août 1828 , le Tribunal in District du d ' Enhaut a décidé qu ' une enquête serait faite pour constater l ' absence du sieur David Rosat , bourgeois de Chateau - d ' Œx , précédemment domicilié à Châtean - d ' Œx , fils de feu David Rosat","sieur David Rosat , bourgeois de Chateau - d ' Œx",pers,1828-09-16,1828,9,16,1820,False
"( £ > Le Département de Justice et Police du canton de Vaud , donne avis que , par jugement du 11 août 1828 , le Tribunal in District du d ' Enhaut a décidé qu ' une enquête serait faite pour constater l ' absence du sieur David Rosat , bourgeois de Chateau - d ' Œx , précédemment domicilié à Châtean - d ' Œx , fils de feu David Rosat",David Rosat,pers,1828-09-16,1828,9,16,1820,False
"Le secrétaire de la Régie , E . Dupuy","secrétaire de la Régie , E . Dupuy",pers,1828-09-16,1828,9,16,1820,False
"Le receveur du District , Chabaud","receveur du District , Chabaud",pers,1828-09-16,1828,9,16,1820,False
Ch,Ch,pers,1828-09-16,1828,9,16,1820,False
Censtançon,Censtançon,pers,1828-09-16,1828,9,16,1820,False
"— A tous les prétendant avoir droit aux biens de feu sieur Jean - Alexandre Lavanchy , de Lutry , en son vivant fermier à la Metraudaz rière Belmont",sieur Jean - Alexandre Lavanchy,pers,1828-09-16,1828,9,16,1820,False
"Le Tribunal que je préside ayant accordé aux hoirs dudit Lavanchy , le bénéfice d ' inventaire avec terme selon la loi , pour accepter ou répudier sa succession , vous êtes invités à produire vos titres et prétentions quelconques , au Greffe dudit Tribunal , les vendredis 5,19 septembre et 3 octobre prochains , dès les deux heures à cinq heures de l ' après midi , sous peine de forclusion",Lavanchy,pers,1828-09-16,1828,9,16,1820,False
"Pid ' iu , vice - président","Pid ' iu , vice - président",pers,1828-09-16,1828,9,16,1820,False
"Bouge , greffier","Bouge , greffier",pers,1828-09-16,1828,9,16,1820,False
"ÛC 5 » La commission chargée de la liquidation juridique des biens du sieur Jean - Franqois Olivier , fera vendre en mise publique , la maison que le discutant possède à Lausanne , faubourg de Martheray , les samedis 20 et 27 du courant , à la maison - de - ville , à 2 heures après midi , selon les conditions qui seront lues",sieur Jean - Franqois Olivier,pers,1828-09-16,1828,9,16,1820,False
"Lausanne le 6 septembre 182 S . Pidou , vice - président","Pidou , vice - président",pers,1828-09-16,1828,9,16,1820,False
"W Bouge , greffier","W Bouge , greffier",pers,1828-09-16,1828,9,16,1820,False
"( £ 5 » La commission chargée de la liquidation juridique des biens du sieur Jean - Jaques Rupfffils fera vendre en mise pub ' ique les deux maisons que Je discutant possède à Lausanne , quartier de St",sieur Jean - Jaques Rupfffils,pers,1828-09-16,1828,9,16,1820,False
"F . Pidou , v ce - président","F . Pidou , v ce - président",pers,1828-09-16,1828,9,16,1820,False
"G . Bouçe , greffier","G . Bouçe , greffier",pers,1828-09-16,1828,9,16,1820,False
"— A tous les prétendans avoir droit aux biens de Jean - Daniel fils de feu Jean - Pierre Cavin , de Vulliens",Jean - Daniel,pers,1828-09-16,1828,9,16,1820,False
"— A tous les prétendans avoir droit aux biens de Jean - Daniel fils de feu Jean - Pierre Cavin , de Vulliens",Jean - Pierre Cavin,pers,1828-09-16,1828,9,16,1820,False
"Le Tribunal que je préside ayant accordé au tuteur des enfans mineurs dudit Cavui , décédé le 3 du courant , le bénéfice d ' inventaire , avec terme selon la loi , pour accepter ou répudier sa succession , vous êtes invités à produire vos titres et prétentions quelconques , par devant la commission qui s ' assemblera à cet effet , les cinquième , quinzième et vingtsixième septembre prochain , à dix heures du matin , le premier jour à Mézières et les deux autres en la maison commune à Orou , sous peine , pour ceux d ' entre vous qui n ' interviendront pas , de forclusion",Cavui,pers,1828-09-16,1828,9,16,1820,False
"; miéville , président","miéville , président",pers,1828-09-16,1828,9,16,1820,False
"Pasche , greffier","Pasche , greffier",pers,1828-09-16,1828,9,16,1820,False
"— Le Tribunal de ce District ayant accordé aux enfans de « Jaques ffen Jean - David Rou - 1 ter , de Pomy , le bénéfice d ' inventaire de sa succession , ses créanciers à quelque titre qu ' ils le soient , sont invités , sous les cominiil '",Jaques,pers,1828-09-16,1828,9,16,1820,False
"— Le Tribunal de ce District ayant accordé aux enfans de « Jaques ffen Jean - David Rou - 1 ter , de Pomy , le bénéfice d ' inventaire de sa succession , ses créanciers à quelque titre qu ' ils le soient , sont invités , sous les cominiil '",Jean - David Rou - 1 ter,pers,1828-09-16,1828,9,16,1820,False
wirc snnol m En l ' absence de M . le,M . le,pers,1828-09-16,1828,9,16,1820,False
"président , Percertt , juge ' , , - Carrev , on < , greffier ; ' ' • ' ( t > Le président du Tribunal du District","président , Percertt , juge",pers,1828-09-16,1828,9,16,1820,False
"président , Percertt , juge ' , , - Carrev , on < , greffier ; ' ' • ' ( t > Le président du Tribunal du District","Carrev , on < , greffier",pers,1828-09-16,1828,9,16,1820,False
"— Le Tribunal de ce District a , par décision de ce jour , accordé ; à l ' héritière instituée de Mail",Mail,pers,1828-09-16,1828,9,16,1820,False
"Adèle Duthon , femme divorcée Desvigaes , ci - devant domiciliée à Yverdon , décédéc à Paris , le bénéfice d ' inventaire de sa succession ; en conséquence , ses créanciers , quelle que soit la nature de leurs prétentions , sont invités , sous toutes comminatibns de droit , à les faire intervenir devant une commission de ce Tribunal , à la maison - de - ville d ' Yverdon , l ' un des jours ci - après , dès onze heures à midi ,",Adèle Duthon,pers,1828-09-16,1828,9,16,1820,False
"Adèle Duthon , femme divorcée Desvigaes , ci - devant domiciliée à Yverdon , décédéc à Paris , le bénéfice d ' inventaire de sa succession ; en conséquence , ses créanciers , quelle que soit la nature de leurs prétentions , sont invités , sous toutes comminatibns de droit , à les faire intervenir devant une commission de ce Tribunal , à la maison - de - ville d ' Yverdon , l ' un des jours ci - après , dès onze heures à midi ,",Desvigaes,pers,1828-09-16,1828,9,16,1820,False
"• En l ' absence de M . le président , Perccret , juge n - -","M . le président , Perccret , juge",pers,1828-09-16,1828,9,16,1820,False
"- v Correvon , greffier","Correvon , greffier",pers,1828-09-16,1828,9,16,1820,False
"— Les héritiers testamentaires de Franqois - Louis Billaud , de Dohneloyes , décédé dernièrement à Gravelin , rière Yverdon , n ' ayant accepté sa succession que sous bénéfice d ' inventaire , les créanciers dudit Franqois - Louis Billaud , quelle qtie soit la nature de leurs titres , sont invités à les produire devant une commission du Tribunal de ce District , à la maison - de - ville d ' Yverdon , l ' un des jours suivans , dès 11 heures à midi , 3 et 17 septembre et 1",Franqois - Louis Billaud,pers,1828-09-16,1828,9,16,1820,False
"— Les héritiers testamentaires de Franqois - Louis Billaud , de Dohneloyes , décédé dernièrement à Gravelin , rière Yverdon , n ' ayant accepté sa succession que sous bénéfice d ' inventaire , les créanciers dudit Franqois - Louis Billaud , quelle qtie soit la nature de leurs titres , sont invités à les produire devant une commission du Tribunal de ce District , à la maison - de - ville d ' Yverdon , l ' un des jours suivans , dès 11 heures à midi , 3 et 17 septembre et 1",Franqois - Louis Billaud,pers,1828-09-16,1828,9,16,1820,False
"Doxat , président","Doxat , président",pers,1828-09-16,1828,9,16,1820,False
"Correvon , greffier","Correvon , greffier",pers,1828-09-16,1828,9,16,1820,False
"( t > Le Tribunal du District de Rolle ayant accordé au tuteur des enfans de feu Jean - Louis Billard , d ' Essertines et Bugnaux , fils de feu Alexandre Billard , le bénéfice d ' inventaire de sa succession ; les créanciers dudit Jean - Louis Billard , décédé , sont sommés d ' intervenir et de produire leurs titres en duc forme , par devant une commission dudit Tribunal , assemblée en la maison commune de Rolle , les 4,16 et 26 septembre prochain , dès les deux heures après midi , sous peine de forclusion",Jean - Louis Billard,pers,1828-09-16,1828,9,16,1820,False
"( t > Le Tribunal du District de Rolle ayant accordé au tuteur des enfans de feu Jean - Louis Billard , d ' Essertines et Bugnaux , fils de feu Alexandre Billard , le bénéfice d ' inventaire de sa succession ; les créanciers dudit Jean - Louis Billard , décédé , sont sommés d ' intervenir et de produire leurs titres en duc forme , par devant une commission dudit Tribunal , assemblée en la maison commune de Rolle , les 4,16 et 26 septembre prochain , dès les deux heures après midi , sous peine de forclusion",Bugnaux,pers,1828-09-16,1828,9,16,1820,False
"( t > Le Tribunal du District de Rolle ayant accordé au tuteur des enfans de feu Jean - Louis Billard , d ' Essertines et Bugnaux , fils de feu Alexandre Billard , le bénéfice d ' inventaire de sa succession ; les créanciers dudit Jean - Louis Billard , décédé , sont sommés d ' intervenir et de produire leurs titres en duc forme , par devant une commission dudit Tribunal , assemblée en la maison commune de Rolle , les 4,16 et 26 septembre prochain , dès les deux heures après midi , sous peine de forclusion",Alexandre Billard,pers,1828-09-16,1828,9,16,1820,False
"( t > Le Tribunal du District de Rolle ayant accordé au tuteur des enfans de feu Jean - Louis Billard , d ' Essertines et Bugnaux , fils de feu Alexandre Billard , le bénéfice d ' inventaire de sa succession ; les créanciers dudit Jean - Louis Billard , décédé , sont sommés d ' intervenir et de produire leurs titres en duc forme , par devant une commission dudit Tribunal , assemblée en la maison commune de Rolle , les 4,16 et 26 septembre prochain , dès les deux heures après midi , sous peine de forclusion",Jean - Louis Billard,pers,1828-09-16,1828,9,16,1820,False
"Mohnard , président","Mohnard , président",pers,1828-09-16,1828,9,16,1820,False
"Biaudet - , greffier","Biaudet - , greffier",pers,1828-09-16,1828,9,16,1820,False
"— A tous les pré tendans aux biens de la succession de Jean - Henri Lièvre , membre de la Bourse Française de Nyon , huissier de la Justice de paix de ce Cercle , décédé à Prangins le 13 août 1828","Jean - Henri Lièvre , membre de la Bourse Française de Nyon , huissier de la Justice de paix de ce Cercle",pers,1828-09-16,1828,9,16,1820,False
"Michel , président","Michel , président",pers,1828-09-16,1828,9,16,1820,False
"P . le greffier , Christinet","greffier , Christinet",pers,1828-09-16,1828,9,16,1820,False
prétendans aux biens de défunt M . Emanue,défunt M . Emanue,pers,1828-09-16,1828,9,16,1820,False
"l ffeu Daniel Demont , de Grancy , décédé à Corseaux",l,pers,1828-09-16,1828,9,16,1820,False
"l ffeu Daniel Demont , de Grancy , décédé à Corseaux",Daniel Demont,pers,1828-09-16,1828,9,16,1820,False
"Burnnl , président","Burnnl , président",pers,1828-09-16,1828,9,16,1820,False
"Guillaume , greffier","Guillaume , greffier",pers,1828-09-16,1828,9,16,1820,False
"— Aux créanciers et prétendans avoir droit sur les biens de Jean ffeu Pierre - Louis Valet , de la commune de Mex où il est mort dernièrement , salut",Jean,pers,1828-09-16,1828,9,16,1820,False
"— Aux créanciers et prétendans avoir droit sur les biens de Jean ffeu Pierre - Louis Valet , de la commune de Mex où il est mort dernièrement , salut",Pierre - Louis Valet,pers,1828-09-16,1828,9,16,1820,False
"Le Tribunal que je préside ayant accordé aux enfans et à là veuve dudit Jean Valet , bénéfice d ' inventaire de sa succession , ceux qui peuvent y avoir des droits , de quelque nature qu ' ils puissent être , sont sommés de les faire valoir , d ' une manière légale , devant la commission déléguée à cet effet , qui s ' assemblera en la maison commune de Cossonay , les treize et vingt - trois septembre et trois octobre prochains , dès nc ' uf heures à midi , sous peine de forclusion",Jean Valet,pers,1828-09-16,1828,9,16,1820,False
"Donné ce 27 août 1 S 2 S . Perey , président","Perey , président",pers,1828-09-16,1828,9,16,1820,False
"Guex , greffier","Guex , greffier",pers,1828-09-16,1828,9,16,1820,False
"— Aux créanciers de feu Elizée - Daniel ffeu Abram Reymond , du bas du Chenit , et antres ayant - droit sur ses chétifs biens",Elizée - Daniel,pers,1828-09-16,1828,9,16,1820,False
"— Aux créanciers de feu Elizée - Daniel ffeu Abram Reymond , du bas du Chenit , et antres ayant - droit sur ses chétifs biens",Abram Reymond,pers,1828-09-16,1828,9,16,1820,False
"Le Tribunal que je préside ayant accordé aux plus prèsparens dudit Reymond le bénéfice d ' inventaire de sa succession , vous êtes invités à produire vos titres et prétentions quelconques , par devant la commission chargée de recevoir les interventions , qui s ' assemblera à cet effet au Sentier , dans la salle des séances dudit Tribunal , l ' un des lundis 22 septembre courant , 6 et 20 octobre prochain , à neuf heures du matin , sous peine de forclusion perpétuelle",Reymond,pers,1828-09-16,1828,9,16,1820,False
"Cupt , président","Cupt , président",pers,1828-09-16,1828,9,16,1820,False
"Bonard , greffier","Bonard , greffier",pers,1828-09-16,1828,9,16,1820,False
"( 35 * La Justice de paix du cercle de Mézières avise le public quePierre - Franqois fils de feu Jaques - Daniel Porchet , de Corselles , avancé en",quePierre - Franqois,pers,1828-09-16,1828,9,16,1820,False
"( 35 * La Justice de paix du cercle de Mézières avise le public quePierre - Franqois fils de feu Jaques - Daniel Porchet , de Corselles , avancé en",Jaques - Daniel Porchet,pers,1828-09-16,1828,9,16,1820,False
"SUISSE M . le baron de Malzen , ministre résidant de Bavière , a formé la confédération de sa nomination à la place d ' envoyé extraordinaire à la cour de Rome","M . le baron de Malzen , ministre résidant de Bavière",pers,1828-12-09,1828,12,9,1820,False
"Partant sans délai , et en attendant l ' arrivée de son successeur , ce sera M . le baron de Sulzer - Wart , à YVintertliour , qui soignera les affaires de la légation",M . le baron de Sulzer - Wart,pers,1828-12-09,1828,12,9,1820,False
S . Exe,S . Exe,pers,1828-12-09,1828,12,9,1820,False
"M . le duc de Câlvello , ministre de Naples , se trouve depuis quelques jdUrs à Zurich , pour conférer avec des députés des Grisbris sur la capitulation des compagnies de ce canton","M . le duc de Câlvello , ministre de Naples",pers,1828-12-09,1828,12,9,1820,False
Zurich et la Suisse orientale recevront à l ' avenir leurs lettres par Huningue et LorraCh ; rien ne sera changé au système de Bâle,Huningue,pers,1828-12-09,1828,12,9,1820,False
Zurich et la Suisse orientale recevront à l ' avenir leurs lettres par Huningue et LorraCh ; rien ne sera changé au système de Bâle,LorraCh,pers,1828-12-09,1828,12,9,1820,False
"contre les individus prévenus d ' une tentative d ' empoisonnement , sjir MM . le landammann Quadri et conseiller d ' état Pioda",MM . le landammann Quadri,pers,1828-12-09,1828,12,9,1820,False
"contre les individus prévenus d ' une tentative d ' empoisonnement , sjir MM . le landammann Quadri et conseiller d ' état Pioda",conseiller d ' état Pioda,pers,1828-12-09,1828,12,9,1820,False
"Les prévenue , outre plusieurs fugitifs , sont au nombre de cinq : Augustin Bustelli , de Locaruo , avocat ; Félix Bianchetti , tisserand ; François Franzoni , avocat ; Antoine Piotti , apothicaire y et Zanettini , curé d ' Asconà ( qui s ' est suicidé en prison )","Augustin Bustelli , de Locaruo , avocat",pers,1828-12-09,1828,12,9,1820,False
"Les prévenue , outre plusieurs fugitifs , sont au nombre de cinq : Augustin Bustelli , de Locaruo , avocat ; Félix Bianchetti , tisserand ; François Franzoni , avocat ; Antoine Piotti , apothicaire y et Zanettini , curé d ' Asconà ( qui s ' est suicidé en prison )","Félix Bianchetti , tisserand",pers,1828-12-09,1828,12,9,1820,False
"Les prévenue , outre plusieurs fugitifs , sont au nombre de cinq : Augustin Bustelli , de Locaruo , avocat ; Félix Bianchetti , tisserand ; François Franzoni , avocat ; Antoine Piotti , apothicaire y et Zanettini , curé d ' Asconà ( qui s ' est suicidé en prison )","François Franzoni , avocat",pers,1828-12-09,1828,12,9,1820,False
"Les prévenue , outre plusieurs fugitifs , sont au nombre de cinq : Augustin Bustelli , de Locaruo , avocat ; Félix Bianchetti , tisserand ; François Franzoni , avocat ; Antoine Piotti , apothicaire y et Zanettini , curé d ' Asconà ( qui s ' est suicidé en prison )","Antoine Piotti , apothicaire",pers,1828-12-09,1828,12,9,1820,False
"Les prévenue , outre plusieurs fugitifs , sont au nombre de cinq : Augustin Bustelli , de Locaruo , avocat ; Félix Bianchetti , tisserand ; François Franzoni , avocat ; Antoine Piotti , apothicaire y et Zanettini , curé d ' Asconà ( qui s ' est suicidé en prison )","Zanettini , curé d ' Asconà",pers,1828-12-09,1828,12,9,1820,False
qu ' une ' nombreuse série d ' attentats ont eu lieu contre MM,MM,pers,1828-12-09,1828,12,9,1820,False
Quadri et Pioda,Quadri,pers,1828-12-09,1828,12,9,1820,False
Quadri et Pioda,Pioda,pers,1828-12-09,1828,12,9,1820,False
"La première cause de ces crimes remonte aux élections de 1826 , où l ' avocat Bustelli dût céder au parti de M . Piodadans la nomination d ' un député direct du cercle de Locarno",avocat Bustelli,pers,1828-12-09,1828,12,9,1820,False
"La première cause de ces crimes remonte aux élections de 1826 , où l ' avocat Bustelli dût céder au parti de M . Piodadans la nomination d ' un député direct du cercle de Locarno",M . Piodadans,pers,1828-12-09,1828,12,9,1820,False
"L ' avocat Terrebilini ( fugitif ) conçut le môme ressentiment de ce que le cercle d ' Onsernone avait élu à sa place M . Remigius Chièse , exclusion qu ' il attribua à l ' influence du landammann Quadri",avocat Terrebilini ( fugitif ),pers,1828-12-09,1828,12,9,1820,False
"L ' avocat Terrebilini ( fugitif ) conçut le môme ressentiment de ce que le cercle d ' Onsernone avait élu à sa place M . Remigius Chièse , exclusion qu ' il attribua à l ' influence du landammann Quadri",M . Remigius Chièse,pers,1828-12-09,1828,12,9,1820,False
"L ' avocat Terrebilini ( fugitif ) conçut le môme ressentiment de ce que le cercle d ' Onsernone avait élu à sa place M . Remigius Chièse , exclusion qu ' il attribua à l ' influence du landammann Quadri",landammann Quadri,pers,1828-12-09,1828,12,9,1820,False
"A la fin de novembre ou au commencement de décembre , Bustelli et Terribilini se réunirent à Locarno",Bustelli,pers,1828-12-09,1828,12,9,1820,False
"A la fin de novembre ou au commencement de décembre , Bustelli et Terribilini se réunirent à Locarno",Terribilini,pers,1828-12-09,1828,12,9,1820,False
"Bientôt Piotti , Bianchetti , Franzoni et le curé Zanettini se joignirent à eux",Piotti,pers,1828-12-09,1828,12,9,1820,False
"Bientôt Piotti , Bianchetti , Franzoni et le curé Zanettini se joignirent à eux",Bianchetti,pers,1828-12-09,1828,12,9,1820,False
"Bientôt Piotti , Bianchetti , Franzoni et le curé Zanettini se joignirent à eux",Franzoni,pers,1828-12-09,1828,12,9,1820,False
"Bientôt Piotti , Bianchetti , Franzoni et le curé Zanettini se joignirent à eux",curé Zanettini,pers,1828-12-09,1828,12,9,1820,False
"C ' est alors que , pour la première fois , les conjurés conçurent le projet de se défaire du landammann Quadri , du conseiller Pioda , de l ' ancien landammann Meschini et du landammann Lotti , de renverser ainsi tout le parti du premier , d ' élever à sa place celui du landamman Maggi , d ' ouvrir aux avocats Bustelli et Terribilini l ' entrée au grand - conseil et de se venger , par un crime exécrable , des mortifications qu ' ils prétendaient avoir éprouvées",landammann Quadri,pers,1828-12-09,1828,12,9,1820,False
"C ' est alors que , pour la première fois , les conjurés conçurent le projet de se défaire du landammann Quadri , du conseiller Pioda , de l ' ancien landammann Meschini et du landammann Lotti , de renverser ainsi tout le parti du premier , d ' élever à sa place celui du landamman Maggi , d ' ouvrir aux avocats Bustelli et Terribilini l ' entrée au grand - conseil et de se venger , par un crime exécrable , des mortifications qu ' ils prétendaient avoir éprouvées",conseiller Pioda,pers,1828-12-09,1828,12,9,1820,False
"C ' est alors que , pour la première fois , les conjurés conçurent le projet de se défaire du landammann Quadri , du conseiller Pioda , de l ' ancien landammann Meschini et du landammann Lotti , de renverser ainsi tout le parti du premier , d ' élever à sa place celui du landamman Maggi , d ' ouvrir aux avocats Bustelli et Terribilini l ' entrée au grand - conseil et de se venger , par un crime exécrable , des mortifications qu ' ils prétendaient avoir éprouvées",ancien landammann Meschini,pers,1828-12-09,1828,12,9,1820,False
"C ' est alors que , pour la première fois , les conjurés conçurent le projet de se défaire du landammann Quadri , du conseiller Pioda , de l ' ancien landammann Meschini et du landammann Lotti , de renverser ainsi tout le parti du premier , d ' élever à sa place celui du landamman Maggi , d ' ouvrir aux avocats Bustelli et Terribilini l ' entrée au grand - conseil et de se venger , par un crime exécrable , des mortifications qu ' ils prétendaient avoir éprouvées",landammann Lotti,pers,1828-12-09,1828,12,9,1820,False
"C ' est alors que , pour la première fois , les conjurés conçurent le projet de se défaire du landammann Quadri , du conseiller Pioda , de l ' ancien landammann Meschini et du landammann Lotti , de renverser ainsi tout le parti du premier , d ' élever à sa place celui du landamman Maggi , d ' ouvrir aux avocats Bustelli et Terribilini l ' entrée au grand - conseil et de se venger , par un crime exécrable , des mortifications qu ' ils prétendaient avoir éprouvées",landamman Maggi,pers,1828-12-09,1828,12,9,1820,False
"C ' est alors que , pour la première fois , les conjurés conçurent le projet de se défaire du landammann Quadri , du conseiller Pioda , de l ' ancien landammann Meschini et du landammann Lotti , de renverser ainsi tout le parti du premier , d ' élever à sa place celui du landamman Maggi , d ' ouvrir aux avocats Bustelli et Terribilini l ' entrée au grand - conseil et de se venger , par un crime exécrable , des mortifications qu ' ils prétendaient avoir éprouvées",avocats Bustelli,pers,1828-12-09,1828,12,9,1820,False
"C ' est alors que , pour la première fois , les conjurés conçurent le projet de se défaire du landammann Quadri , du conseiller Pioda , de l ' ancien landammann Meschini et du landammann Lotti , de renverser ainsi tout le parti du premier , d ' élever à sa place celui du landamman Maggi , d ' ouvrir aux avocats Bustelli et Terribilini l ' entrée au grand - conseil et de se venger , par un crime exécrable , des mortifications qu ' ils prétendaient avoir éprouvées",Terribilini,pers,1828-12-09,1828,12,9,1820,False
"La commission chargée d ' examiner la proposition de M . Gouin , pour la conversion des rentes , était d ' accord , à la majorité de 8 contre un , sur le droit de réduction , sur l ' utilité politique et financière de la mesure , enfin sur sa convenance et son opportunité ; elle avait seulement ajourné ses discussions sur le mode de procéder à cette grande opération jusqu ' à ce qu ' elle eût entendu les ministres",M . Gouin,pers,1838-03-16,1838,3,16,1830,False
"Il parait que M . Mole , admis dans le sein de cette commission , y a déclaré que le gouvernement ne consentirait pas au remboursement de la dette , au moins dans le courant de celle année ; il regarde la mesure comme inopportune , et a fait entendre que la situation actuelle de la pé ninsule ne permettait pas au gouvernement français de se priver des moyens d ' actions qui lui seraient nécessaires dans une circonstance donnée , et surtout en présence de tous les préparatifs que fait don Carlos pour une campagne décisive qui doit être entreprise au retour de la belle saison",M . Mole,pers,1838-03-16,1838,3,16,1830,False
"Il parait que M . Mole , admis dans le sein de cette commission , y a déclaré que le gouvernement ne consentirait pas au remboursement de la dette , au moins dans le courant de celle année ; il regarde la mesure comme inopportune , et a fait entendre que la situation actuelle de la pé ninsule ne permettait pas au gouvernement français de se priver des moyens d ' actions qui lui seraient nécessaires dans une circonstance donnée , et surtout en présence de tous les préparatifs que fait don Carlos pour une campagne décisive qui doit être entreprise au retour de la belle saison",don Carlos,pers,1838-03-16,1838,3,16,1830,False
"— Le supplément d ' instruction ordonné dans l ' affaire du complot Hubert , est aujourd ' hui terminé",Hubert,pers,1838-03-16,1838,3,16,1830,False
"— Un journal , en parlant de la pension à accorder à la veuve du général Damrémont , publie un aperçu des récompenses magnifiques accordées par le parlement anglais , non - seulement aux héritiers des généraux en chef tués en combattant , mais même aux généraux en chef qui ont survécu à leurs victoires",général Damrémont,pers,1838-03-16,1838,3,16,1830,False
"Trois généraux en chef ont été tués en combattant , depuis le règne de Georges II",Georges II,pers,1838-03-16,1838,3,16,1830,False
"Wolfe , à la bataille de Québec ; sir John Moore , à laCo rogne , et sir Ralph Abercromby , en Egypte , lors de l ' altaque du camp anglais , par Menou",Wolfe,pers,1838-03-16,1838,3,16,1830,False
"Wolfe , à la bataille de Québec ; sir John Moore , à laCo rogne , et sir Ralph Abercromby , en Egypte , lors de l ' altaque du camp anglais , par Menou",sir John Moore,pers,1838-03-16,1838,3,16,1830,False
